Personnel Name,Customer,Cycle,road_node,Name 1,Street,JWK SALESMAN,Sales Office,Sales Group,Telephone 1,Telephone 2,Transportation zone,Description,Postal Code,Sales district,City,Terms of Payment,Credit limit,Delivering Plant,Risk category,Distribution Channel,Customer group,Division,Changed On Sales Data,Created On Sales Data,Personnel Number,Representative no.,MonFrom1,MonFrom2,TueFrom1,Unnamed: 27,WedFrom1,WedFrom2,ThuFrom1,ThuFrom2,FriFrom1,FriFrom2,SatFrom1,SatFrom2,Latitude,Longitude,Optimized JWK
TAUFAN DWI SEPTIAN,1985812,Weekly,"(-5.12811, 105.1344)",ALFAMART SIMPANG AGUNG,JL.SIMPANG AGUNG RT.2 KEL.SIMPANG AGUNG KEC.SEPUTIH AGUNG,KAMIS,C051,188,081294668671,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-4.947471,105.154625,SELASA
TAUFAN DWI SEPTIAN,1985816,Weekly,"(-5.12811, 105.1344)",ALFAMART PROKLAMATOR,JL.PROKLAMATOR RAYA O.100 EF RT.4/2 KEL.BANDAR JAYA BARAT,KAMIS,C051,188,081294668671,,2051004,Bandar Jaya,34161,34161,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-4.936844,105.212452,SELASA
TAUFAN DWI SEPTIAN,1985820,Weekly,"(-5.12811, 105.1344)",ALFAMART PANGGUNGAN,JL.LINTAS SUMATERA RT.1/4 KEL.GUNUNG SUGIH RAYA,KAMIS,C051,188,081294668671,,2051004,Bandar Jaya,35363,35363,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-5.005803,105.208253,SELASA
TAUFAN DWI SEPTIAN,1985839,Weekly,"(-5.12811, 105.1344)",ALFAMART DONO ARUM,JL.DONO ARUM RT.9/3 KEL.SEPUTIH AGUNG KEC.BANDAR JAYA,KAMIS,C051,188,081294668671,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-4.940294,105.140746,SELASA
TAUFAN DWI SEPTIAN,1985848,Weekly,"(-5.12811, 105.1344)",ALFAMART BTN HUMAS JAYA,JL.LINTAS TIMUR C7 RT.4/1 NO.3 KEL.WAY PENGUBUAN,KAMIS,C051,188,081294668671,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-4.805339,105.226169,SELASA
TAUFAN DWI SEPTIAN,1985870,Weekly,"(-5.12811, 105.1344)",ALFAMART A YANI 2 LAMPUNG,JL.AHMAD YANI RT.8/3 KEL.BANDAR JAYA BARAT,KAMIS,C051,188,081294668671,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-4.933799,105.210188,SELASA
TAUFAN DWI SEPTIAN,1985882,Weekly,"(-5.12811, 105.1344)",ALFAMART YUKUM JAYA 2,JL.NEGARA PERUM GRIYA YUKUM JAYA BLOK A.1.3 RT.2,KAMIS,C051,188,081294668671,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-4.907101,105.211406,SELASA
TAUFAN DWI SEPTIAN,1985898,Weekly,"(-5.12811, 105.1344)",ALFAMART YUKUM JAYA,JL.RAYA NEGERI YUKUM JAYA RT.1 NO.21 KEL.YUKUM JAYA,KAMIS,C051,188,081294668671,,2051004,Bandar Jaya,34163,10110,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-4.927631,105.212333,SELASA
TAUFAN DWI SEPTIAN,1985918,Weekly,"(-5.12811, 105.1344)",ALFAMART SEPUTIH JAYA,JL.PROKLAMATOR RAYA SEPUTIH JAYA RT.1 KEL.GUNUNG SUGIH,KAMIS,C051,188,081294668671,,2051004,Bandar Jaya,34161,34161,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-4.958016,105.216051,SELASA
TAUFAN DWI SEPTIAN,2014113,Weekly,"(-5.45776, 104.94714)",ALFAMART WARGO MULYO,JL.BUKIT WARGO MULYO KEL.WARGO MULYO KEC.PADASUKA,SENIN,C051,188,081294668671,,2051002,Ambarawa,35682,35682,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-18 00:00:00,90052003,90052003,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.450734,104.930912,KAMIS
TAUFAN DWI SEPTIAN,2162506,Weekly,"(-5.47459, 105.3332)",ALFAMART RANJI BARU,JL.DESA RANJI BARU RT.1/5 KEL.RANJI BARU KEC.MERBAU MATARAM,RABU,C051,188,081294668671,,2051047,Tanjung Bintang,35357,35357,LAMPUNG,Z12,5000000,3006,1.0,1,43,77,06.02.2026,2022-09-26 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,-5.471032,105.342708,JUMAT
TAUFAN DWI SEPTIAN,2162522,Weekly,"(-5.39576, 105.02377)",ALFAMIDI SUPER PRINGSEWU (014H,JL.JENDRAL SUDIRMAN RT.1 KEL.PRINGSEWU KEC.PRINGSEWU BARAT,SENIN,C051,188,081380763796,,2051036,Pringsewu,35371,35371,LAMPUNG,Z12,5000000,3006,1.0,1,43,77,01.02.2026,2022-09-26 00:00:00,90052003,90052003,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.354605,104.970868,KAMIS
TAUFAN DWI SEPTIAN,2342237,Weekly,"(-5.51848, 105.34914)",ALFAMART WAY MEGAT,JL.BUMI DAYA RT.2/6 KEL.BUMI DAYA KEC.PALAS,RABU,C051,188,081294668671,,2051181,Palas Bangunan,35594,35594,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,06.02.2026,2022-11-10 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,-5.601639,105.635053,JUMAT
TAUFAN DWI SEPTIAN,2497165,Weekly,"(-5.17647, 105.21137)",IDM FERSH AH.NASUTION,JL.AH.NASUTION RT.6 NO.67 KEL.YOSOREJO KEC.METRO TIMUR,JUMAT,C051,188,08989941671,,2051027,Metro,34111,34111,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-12-20 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.113873,105.31501,KAMIS
TAUFAN DWI SEPTIAN,257962,Weekly,"(-5.33225, 105.15981)",MILENIUM,JL.RY NATAR NO.1028/1029 BUMI SARI NATAR LAMPUNG,SENIN,C051,188,082180783372,082180783372,2051507,Banjarejo Natar,35362,35362,LAMPUNG,Z14,2500000,3006,1.0,1,A3,77,01.02.2026,2016-11-28 00:00:00,90052003,90051829,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.3100867,105.1946067,SABTU
TAUFAN DWI SEPTIAN,2678712,Weekly,"(-5.17647, 105.21137)",IDM FRESH AHMAD YANI METRO,JL.AHMAD YANI KEL.YOSOREJO KEC.METRO TIMUR,JUMAT,C051,188,08989941671,,2051027,Metro,34124,34124,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2023-01-24 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.117939,105.314376,KAMIS
TAUFAN DWI SEPTIAN,3095019,Weekly,"(-5.39576, 105.02377)",ALFAMART REJOSARI PRINGSEWU,JL.KH GHOLIB RT.4/2 KEL.PODOSARI KEC.PRINGSEWU,SENIN,C051,188,081294668671,,2051036,Pringsewu,35673,35673,LAMPUNG,Z30,10000000,3006,1.0,1,43,77,01.02.2026,2023-04-13 00:00:00,90052003,90052003,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.337107,104.974931,KAMIS
TAUFAN DWI SEPTIAN,319196,Weekly,"(-5.4365, 104.96428)",ALFAMART PS. SUMBER AGUNG,JL.DOYODIRJO PASAR SUMBER AGUNG DSN.II RT.01 RW.02,SENIN,C051,188,0721-7620888,,2051057,Sumber Agung,35376,35376,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.4141483,104.9384083,KAMIS
TAUFAN DWI SEPTIAN,319197,Weekly,"(-5.25893, 105.02571)",ALFAMART BANDUNG BARU,JL.PASAR BANDUNG BARU RT/RW.01/01 KEL.BANDUNG BARU,SENIN,C051,188,0721-7620888,,2051123,Adiluwi,35373,35373,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.26538,104.98026,KAMIS
TAUFAN DWI SEPTIAN,319198,Weekly,"(-5.34852, 104.87056)",ALFAMART PS BANYUMAS,JL.PS.BANYUMAS DSN.V RT/RW.14/05 KEL.BANYUMAS,SENIN,C051,188,0721-7620888,,2051158,Rowo Rejo,35373,35373,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.28754,104.91735,SENIN
TAUFAN DWI SEPTIAN,319212,Weekly,"(-5.17647, 105.21137)",ALFAMART A YANI 2 METRO,"JL. A. YANI NO. 182 RT. 037 RW. 017, KEL. IRING MULYO,",JUMAT,C051,188,0721-7620888,,2051027,Metro,34114,34114,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.1245,105.32154,KAMIS
TAUFAN DWI SEPTIAN,319215,Weekly,"(-5.17647, 105.21137)",ALFAMART A. YANI METRO,JL. A YANI NO.110 RT. 31 LINGK. VII,JUMAT,C051,188,0721-7620888,,2051027,Metro,34111,34111,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.11958,105.31954,KAMIS
TAUFAN DWI SEPTIAN,319216,Weekly,"(-5.17647, 105.21137)",ALFAMART AH. NASUTION,JL. AH NASUTION NO.275 RT.21 LINGK. III,JUMAT,C051,188,0721-7620888,,2051027,Metro,34112,34112,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.1054033,105.3330449,KAMIS
TAUFAN DWI SEPTIAN,319217,Weekly,"(-5.17647, 105.21137)",ALFAMART SOEKARNO HATTA - LPG,JL. SOEKARNO HATTA RT.14 LINGK.IV,JUMAT,C051,188,0721-7620888,,2051027,Metro,34125,34125,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.1381299,105.296622,KAMIS
TAUFAN DWI SEPTIAN,319218,Weekly,"(-5.17647, 105.21137)",ALFAMART SUTAN SYAHRIR LPG,JL.SUTAN SYAHRIR /STADION NO.2 RT.13 RW.05 KEL TEJO AGUNG,JUMAT,C051,188,0721-7620888,,2051027,Metro,34124,34124,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.1344,105.32014,KAMIS
TAUFAN DWI SEPTIAN,319219,Weekly,"(-5.26744, 105.17058)",ALFAMART SPBU NATAR FRC,"JL. RAYA CANDIMAS RT 19, RW 08",SELASA,C051,188,0721-7620888,,2051028,Natar,35362,35362,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.2582697,105.1849489,SABTU
TAUFAN DWI SEPTIAN,319220,Weekly,"(-5.17647, 105.21137)",ALFAMART A. YANI 3 METRO FRC,JL. A. YANI NO.155 RT/RW 28/13,JUMAT,C051,188,0721-7620888,,2051027,Metro,34112,34112,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.12061,105.32178,KAMIS
TAUFAN DWI SEPTIAN,319221,Weekly,"(-5.17647, 105.21137)",ALFAMART PEKALONGAN LPG,"JL.JEND.SUDIRMAN NO.8 RT.01,LINGK.01 KEL.PEKALONGAN",JUMAT,C051,188,0721-7620888,,2051032,Pekalongan Lampung,34191,34191,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.083015,105.3593133,KAMIS
TAUFAN DWI SEPTIAN,319222,Weekly,"(-5.17647, 105.21137)",ALFAMART MARGOTOTO,JL.RAYA PASAR MARGOTOTO DSN.IV RT.14 RW.07 KEL.MARGOTOTO,JUMAT,C051,188,0721-7620888,,2051027,Metro,34191,34125,LAMPUNG,Z30,1,3006,1.0,1,43,77,01.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.1872504,105.3159513,KAMIS
TAUFAN DWI SEPTIAN,319231,Weekly,"(-5.46917, 105.32222)",ALFAMART YOS SUDARSO PANJANG,JL. YOS SUDARSO NO.8 RT.011 LINGKUNGAN 3,RABU,C051,188,0721-7620888,,2051031,Panjang,35241,35241,LAMPUNG,Z30,1,3006,1.0,1,43,77,06.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,-5.469182,105.32218,JUMAT
TAUFAN DWI SEPTIAN,319236,Weekly,"(-5.53491, 105.23845)",ALFAMART WAY RATAI HANURA,JL.WAY RATAI RT.01/02 PS.HANURA KEL.HANURA,SELASA,C051,188,0721-7620888,,2051093,Hanura,35451,35451,LAMPUNG,Z30,1,3006,1.0,1,43,77,06.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.5348534,105.2381633,JUMAT
TAUFAN DWI SEPTIAN,319237,Weekly,"(-5.60451, 105.076)",ALFAMART WAY RATAI WATES 2,JL. RAYA WAY RATAI RT. 002 RW. 003,SELASA,C051,188,0721-7620888,,2051069,"Padang Cermin, Umbul",35451,35451,LAMPUNG,Z30,1,3006,1.0,1,43,77,06.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.604202,105.075849,JUMAT
TAUFAN DWI SEPTIAN,319238,Weekly,"(-5.60067, 105.13962)",ALFAMART PADANG CERMIN,"JL. RAYA WAY RATAI RT. 002 RW. 002, KEL. PADANG CERMIN",SELASA,C051,188,0721-7620888,,2051069,"Padang Cermin, Umbul",35451,35451,LAMPUNG,Z30,1,3006,1.0,1,43,77,06.02.2026,2016-11-08 00:00:00,90052003,90052003,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.600511,105.139723,JUMAT
TAUFAN DWI SEPTIAN,327716,Weekly,"(-5.41652, 105.26715)",CHAMART GAJAH MADA,"JALAN GAJAH MADA NO. 51 KOTA BARU, TANJUNGKARANG,",SELASA,C051,188,08129996232,08129996232,2051095,Antasari,35131,35131,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-01-11 00:00:00,90052003,90051489,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.416676,105.267023,JUMAT
TAUFAN DWI SEPTIAN,327723,Weekly,"(-5.42249, 105.26245)",CHAMART SUDIRMAN,"JALAN JEND. SUDIRMAN NO.66 ENGGAL, TANJUNGKARANG BARAT",SELASA,C051,188,08129996232,08129996232,2051048,Tanjung Karang,35118,35118,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-01-11 00:00:00,90052003,90051489,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.4227455,105.2622657,JUMAT
TAUFAN DWI SEPTIAN,327960,Weekly,"(-5.3964, 105.30073)",CHAMART TIRTAYASA,"JALAN SULTAN AGENG TIRTAYASA, SUKABUMI",RABU,C051,188,0721702563,08129996232,2051103,Tirtayasa,35134,35134,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-01-12 00:00:00,90052003,90051489,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,-5.3961684,105.3007969,RABU
TAUFAN DWI SEPTIAN,327961,Weekly,"(-5.38696, 105.29177)",CHAMART LEGUNDI,"JALAN HI. LETKOL ENDRO SURATMIN NO. 31 SUKARAME,",RABU,C051,188,082281408171,08129996232,2051043,Sukarame,35131,35131,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-01-12 00:00:00,90052003,90051489,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,-5.3869416,105.2919734,RABU
TAUFAN DWI SEPTIAN,327963,Weekly,"(-5.17647, 105.21137)",CHAMART METRO 1,"JALAN A. YANI NO.93 RT 005 RW 003 IRING MULYO, METRO TIMUR",JUMAT,C051,188,08129996232,08129996232,2051027,Metro,34111,34111,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,01.02.2026,2017-01-12 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.1181087,105.3171092,KAMIS
TAUFAN DWI SEPTIAN,333192,Weekly,"(-5.38812, 105.26123)",CHAMART KEDATON 2,"JL. TUPAI LK.II NO.008 SIDODADI, KEDATON,",SABTU,C051,188,08129996232,08129996232,2051017,Kedaton,35141,35141,LAMPUNG,Z30,15000000,3006,1.0,1,12,77,06.02.2026,2017-02-25 00:00:00,90052003,90050241,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,-5.388112,105.261182,RABU
TAUFAN DWI SEPTIAN,334211,Weekly,"(-5.15418, 105.19873)",RA.SUPERMARKET & DEPARTEMENT S,JL.SUBING RT.28/10 NO.5 METRO BARAT,KAMIS,C051,188,089603845150,082282933246,2051201,Purwosari,34111,34111,LAMPUNG,Z14,4000000,3006,1.0,1,A3,77,04.05.2026,2018-03-08 00:00:00,90052003,90051829,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-5.0880558,105.2842578,SELASA
TAUFAN DWI SEPTIAN,337225,Weekly,"(-5.41329, 105.24701)",CHAMART PALAPA,"JALAN CUT NYAK DIEN NO.83 KALIAWI, TANJUNGKARANG,",SELASA,C051,188,08129996232,08129996232,2051068,Kemiling,35154,35154,LAMPUNG,Z30,15000000,3006,1.0,1,12,77,06.02.2026,2017-04-10 00:00:00,90052003,90052003,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.4133433,105.2468717,SENIN
TAUFAN DWI SEPTIAN,343016,Weekly,"(-5.38078, 105.26662)",CHAMART SULTAN AGUNG,"JL. SULTAN AGUNG LK III RT.015, KEDATON,",RABU,C051,188,081383419003,08129996232,2051071,Way Halim,35141,35141,LAMPUNG,Z30,8000000,3006,1.0,1,12,77,06.02.2026,2017-05-31 00:00:00,90052003,90051489,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,-5.3809225,105.2664585,RABU
TAUFAN DWI SEPTIAN,344075,Weekly,"(-5.43333, 105.26245)",CHAMART DIPONEGORO,JL.PANGERAN DIPONEGORO RT.4 NO.6 KEL.SUMUR BATUK,SENIN,C051,188,08129996232,08129996232,2051049,Teluk Betung,35214,35214,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-07-11 00:00:00,90052003,90050241,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.4330067,105.2623567,JUMAT
TAUFAN DWI SEPTIAN,344076,Weekly,"(-5.39456, 105.24875)",CHAMART PANGLIMA POLIM,JL.PANGLIMA POLIM RT.9 NO.15 KEL.GEDONG AIR KEC.TANJUNG,JUMAT,C051,188,08129996232,08129996232,2051066,Imam Bonjol,35151,35151,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-07-26 00:00:00,90052003,90050241,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,-5.3940566,105.2487637,RABU
TAUFAN DWI SEPTIAN,344077,Weekly,"(-5.36362, 105.27681)",CHAMART WAY KANDIS,"JALAN RATU DIBALAU, TANJUNG SENANG",SABTU,C051,188,082379079551,08129996232,2051097,Way Kandis,35141,35141,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-09-18 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,-5.36392,105.276745,RABU
TAUFAN DWI SEPTIAN,344085,Weekly,"(-5.40048, 105.24646)",CHAMART IMAM BONJOL,"JALAN IMAM BONJOL NO.7 GEDONG AIR, TANJUNGKARANG BARAT",KAMIS,C051,188,08129996232,08129996232,2051066,Imam Bonjol,35151,35151,LAMPUNG,Z30,8000000,3006,1.0,1,12,77,06.02.2026,2017-09-05 00:00:00,90052003,90051489,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-5.400366,105.246033,RABU
TAUFAN DWI SEPTIAN,344502,Weekly,"(-5.36165, 105.22536)",CHAMART HAJIMENA,"JALAN HI ALAMSYAH RATU PERWIRA NEGARA, DESA HAJIMENA",SENIN,C051,188,08129996232,08129996232,2051096,Rajabasa,35362,35362,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,01.02.2026,2017-07-17 00:00:00,90052003,90052003,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.361521,105.225134,RABU
TAUFAN DWI SEPTIAN,344505,Weekly,"(-5.39232, 105.26195)",CHAMART KEDATON 1,"JALAN TEUKU UMAR, KEDATON,",SABTU,C051,188,08129996232,08129996232,2051017,Kedaton,35141,35141,LAMPUNG,Z30,10000000,3006,1.0,1,12,77,06.02.2026,2017-07-17 00:00:00,90052003,90050241,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,-5.39234,105.2623201,RABU
TAUFAN DWI SEPTIAN,3469062,Weekly,"(-5.38912, 105.29333)",ALFAMIDI SUPER PULAU LEGUNDI,JL.PULAU LEGUNDI NO.202 RT.2/1 KEL-KEC.SUKARAME,SABTU,C051,188,081380763796,,2051043,Sukarame,35131,35131,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,06.02.2026,2023-06-22 00:00:00,90052003,90052003,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,-5.389036,105.293479,RABU
TAUFAN DWI SEPTIAN,351855,Weekly,"(-5.3361, 105.16227)",ALFAMART NATAR 2,JL.RAYA NATAR RT.1/1 NO.28 KEL.MUARA PUTIH KEC.NATAR,SELASA,C051,188,0721-7620888,,2051028,Natar,35362,35362,LAMPUNG,Z30,15000000,3006,1.0,1,43,77,01.02.2026,2017-09-20 00:00:00,90052003,90052003,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.3134684,105.1958425,SABTU
TAUFAN DWI SEPTIAN,3548540,Weekly,"(-5.38, 105.09654)",PFM GEDUNG TATAAN,JL.AHMAD YANI DSN.GEDUNG TATAAN RT.9/6 KEL-KEC.GEDUNG TATAAN,SENIN,C051,188,082181486004,,2051156,Gedong Tata'an,35366,35366,LAMPUNG,Z30,5000000,3006,1.0,1,87,77,01.02.2026,2023-07-05 00:00:00,90052003,90052003,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.380146,105.096342,SENIN
TAUFAN DWI SEPTIAN,360629,Weekly,"(-5.38396, 105.28162)",TRANSMART LAMPUNG,"JL. SULTAN AGUNG LK III RT.009 WAY HALIM PERMAI, WAY HALIM",SENIN,C051,188,081288480626,081288480626,2051071,Way Halim,35135,35135,KOTA BANDAR LAMPUNG LAMP,Z30,30000000,3006,1.0,1,10,77,25.02.2026,2018-05-03 00:00:00,90052003,90051489,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-5.3838633,105.2819133,RABU
TAUFAN DWI SEPTIAN,372598,Weekly,"(-5.17647, 105.21137)",INDO M,DS.PEKALONGAN RT.6/2 NO.85 KEL/KEC.PEKALONGAN,KAMIS,C051,188,085658990194,085658990194,2051470,Pasar Pekalongan,34191,34191,LAMPUNG,Z14,8000000,3006,1.0,1,A3,77,20.02.2026,2018-03-14 00:00:00,90052003,90051829,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,-5.08458,105.354,SENIN
